"No.","Time","Source","Destination","Protocol","Length","Info"
"4389","110.868431937","10.0.2.15","10.0.2.7","TCP","60","3945  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4390","110.868432155","10.0.2.15","10.0.2.7","TCP","60","8402  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4391","110.868432308","10.0.2.15","10.0.2.7","TCP","60","8222  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4392","110.868432459","10.0.2.15","10.0.2.7","TCP","60","1047  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4393","110.868432613","10.0.2.15","10.0.2.7","TCP","60","4126  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4394","110.868432764","10.0.2.15","10.0.2.7","TCP","60","6100  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4395","110.868562761","10.0.2.15","10.0.2.7","TCP","60","9500  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4396","110.868562993","10.0.2.15","10.0.2.7","TCP","60","8290  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4397","110.868563148","10.0.2.15","10.0.2.7","TCP","60","8500  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4398","110.868563299","10.0.2.15","10.0.2.7","TCP","60","1805  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4399","110.868689096","10.0.2.15","10.0.2.7","TCP","60","2002  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4400","110.868689314","10.0.2.15","10.0.2.7","TCP","60","50000  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4401","110.869132689","10.0.2.15","10.0.2.7","TCP","60","5800  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4402","110.873971319","10.0.2.7","10.0.2.15","TCP","58","47639  >  5815 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4403","110.874012277","10.0.2.7","10.0.2.15","TCP","58","47639  >  1091 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4404","110.874208602","10.0.2.15","10.0.2.7","TCP","60","5815  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4405","110.874208868","10.0.2.15","10.0.2.7","TCP","60","1091  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4406","110.874256362","10.0.2.7","10.0.2.15","TCP","58","47639  >  2301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4407","110.874289449","10.0.2.7","10.0.2.15","TCP","58","47639  >  5100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4408","110.874444396","10.0.2.15","10.0.2.7","TCP","60","2301  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4409","110.874497619","10.0.2.7","10.0.2.15","TCP","58","47639  >  1085 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4410","110.874527956","10.0.2.7","10.0.2.15","TCP","58","47639  >  5221 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4411","110.874637490","10.0.2.15","10.0.2.7","TCP","60","5100  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4412","110.874686109","10.0.2.7","10.0.2.15","TCP","58","47639  >  26214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4413","110.874718383","10.0.2.7","10.0.2.15","TCP","58","47639  >  7627 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4414","110.874842418","10.0.2.15","10.0.2.7","TCP","60","1085  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4415","110.874842656","10.0.2.15","10.0.2.7","TCP","60","5221  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4416","110.874897493","10.0.2.7","10.0.2.15","TCP","58","47639  >  9003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4417","110.874927409","10.0.2.7","10.0.2.15","TCP","58","47639  >  16080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4418","110.875023936","10.0.2.15","10.0.2.7","TCP","60","26214  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4419","110.875071920","10.0.2.7","10.0.2.15","TCP","58","47639  >  2047 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4420","110.875101846","10.0.2.7","10.0.2.15","TCP","58","47639  >  1079 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4421","110.875183974","10.0.2.15","10.0.2.7","TCP","60","7627  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4422","110.875274094","10.0.2.15","10.0.2.7","TCP","60","9003  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4423","110.875274316","10.0.2.15","10.0.2.7","TCP","60","16080  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4424","110.875325969","10.0.2.7","10.0.2.15","TCP","58","47639  >  1666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4425","110.875356047","10.0.2.7","10.0.2.15","TCP","58","47639  >  1030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4426","110.875463943","10.0.2.15","10.0.2.7","TCP","60","2047  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4427","110.875514143","10.0.2.7","10.0.2.15","TCP","58","47639  >  1309 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4428","110.875544736","10.0.2.7","10.0.2.15","TCP","58","47639  >  1011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4429","110.875644524","10.0.2.15","10.0.2.7","TCP","60","1079  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4430","110.875858688","10.0.2.15","10.0.2.7","TCP","60","1666  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4431","110.875858926","10.0.2.15","10.0.2.7","TCP","60","1030  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4432","110.875859091","10.0.2.15","10.0.2.7","TCP","60","1309  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4433","110.875859256","10.0.2.15","10.0.2.7","TCP","60","1011  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4434","110.875929562","10.0.2.7","10.0.2.15","TCP","58","47639  >  783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4435","110.876018917","10.0.2.7","10.0.2.15","TCP","58","47639  >  20031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4436","110.876123465","10.0.2.15","10.0.2.7","TCP","60","783  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4437","110.876170580","10.0.2.7","10.0.2.15","TCP","58","47639  >  2043 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4438","110.876200867","10.0.2.7","10.0.2.15","TCP","58","47639  >  1521 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4439","110.876305811","10.0.2.15","10.0.2.7","TCP","60","20031  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4440","110.876351889","10.0.2.7","10.0.2.15","TCP","58","47639  >  1088 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4441","110.876382509","10.0.2.7","10.0.2.15","TCP","58","47639  >  8093 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4442","110.876463496","10.0.2.15","10.0.2.7","TCP","60","2043  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4443","110.876534434","10.0.2.15","10.0.2.7","TCP","60","1521  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4444","110.876577112","10.0.2.7","10.0.2.15","TCP","58","47639  >  52673 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4445","110.876682751","10.0.2.15","10.0.2.7","TCP","60","1088  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4446","110.876682983","10.0.2.15","10.0.2.7","TCP","60","8093  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4447","110.876735324","10.0.2.7","10.0.2.15","TCP","58","47639  >  1048 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4448","110.876765057","10.0.2.7","10.0.2.15","TCP","58","47639  >  5718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4449","110.876856363","10.0.2.15","10.0.2.7","TCP","60","52673  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4450","110.876902167","10.0.2.7","10.0.2.15","TCP","58","47639  >  4129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4451","110.876931931","10.0.2.7","10.0.2.15","TCP","58","47639  >  9100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4452","110.877054086","10.0.2.15","10.0.2.7","TCP","60","1048  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4453","110.877054323","10.0.2.15","10.0.2.7","TCP","60","5718  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4454","110.877107243","10.0.2.7","10.0.2.15","TCP","58","47639  >  6502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4455","110.877138340","10.0.2.7","10.0.2.15","TCP","58","47639  >  5003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4456","110.877235174","10.0.2.15","10.0.2.7","TCP","60","4129  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4457","110.877282261","10.0.2.7","10.0.2.15","TCP","58","47639  >  57797 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4458","110.877311692","10.0.2.7","10.0.2.15","TCP","58","47639  >  3261 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4459","110.877409446","10.0.2.15","10.0.2.7","TCP","60","9100  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4460","110.877409677","10.0.2.15","10.0.2.7","TCP","60","6502  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4461","110.877463050","10.0.2.7","10.0.2.15","TCP","58","47639  >  389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4462","110.877492783","10.0.2.7","10.0.2.15","TCP","58","47639  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4463","110.877570390","10.0.2.15","10.0.2.7","TCP","60","5003  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4464","110.877643093","10.0.2.15","10.0.2.7","TCP","60","57797  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4465","110.877643292","10.0.2.15","10.0.2.7","TCP","60","3261  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4466","110.877691280","10.0.2.7","10.0.2.15","TCP","58","47639  >  500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4467","110.877720762","10.0.2.7","10.0.2.15","TCP","58","47639  >  1455 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4468","110.877803149","10.0.2.15","10.0.2.7","TCP","60","389  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4469","110.877888669","10.0.2.7","10.0.2.15","TCP","58","47639  >  3889 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4470","110.877917119","10.0.2.15","10.0.2.7","TCP","60","2717  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4471","110.878018027","10.0.2.15","10.0.2.7","TCP","60","500  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4472","110.878018246","10.0.2.15","10.0.2.7","TCP","60","1455  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4473","110.878071180","10.0.2.7","10.0.2.15","TCP","58","47639  >  8701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4474","110.878100619","10.0.2.7","10.0.2.15","TCP","58","47639  >  548 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4475","110.878253460","10.0.2.15","10.0.2.7","TCP","60","3889  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4476","110.878299078","10.0.2.7","10.0.2.15","TCP","58","47639  >  1108 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4477","110.878329155","10.0.2.7","10.0.2.15","TCP","58","47639  >  7 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4478","110.878414874","10.0.2.15","10.0.2.7","TCP","60","8701  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4479","110.878461942","10.0.2.7","10.0.2.15","TCP","58","47639  >  2638 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4480","110.878491794","10.0.2.7","10.0.2.15","TCP","58","47639  >  1199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4481","110.878591684","10.0.2.15","10.0.2.7","TCP","60","548  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4482","110.878591908","10.0.2.15","10.0.2.7","TCP","60","1108  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4483","110.878685753","10.0.2.15","10.0.2.7","TCP","60","7  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4484","110.878732943","10.0.2.7","10.0.2.15","TCP","58","47639  >  2020 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4485","110.878822696","10.0.2.15","10.0.2.7","TCP","60","2638  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4486","110.878822924","10.0.2.15","10.0.2.7","TCP","60","1199  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4487","110.878875155","10.0.2.7","10.0.2.15","TCP","58","47639  >  32769 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4488","110.878905198","10.0.2.7","10.0.2.15","TCP","58","47639  >  3690 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4489","110.878997967","10.0.2.15","10.0.2.7","TCP","60","2020  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4490","110.879043974","10.0.2.7","10.0.2.15","TCP","58","47639  >  1100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4491","110.879073435","10.0.2.7","10.0.2.15","TCP","58","47639  >  34572 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4492","110.879194926","10.0.2.15","10.0.2.7","TCP","60","32769  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4493","110.879195165","10.0.2.15","10.0.2.7","TCP","60","3690  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4494","110.879248653","10.0.2.7","10.0.2.15","TCP","58","47639  >  2869 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4495","110.879278463","10.0.2.7","10.0.2.15","TCP","58","47639  >  5678 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4496","110.879379379","10.0.2.15","10.0.2.7","TCP","60","1100  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4497","110.879426714","10.0.2.7","10.0.2.15","TCP","58","47639  >  2605 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4498","110.879549797","10.0.2.15","10.0.2.7","TCP","60","34572  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4499","110.879550030","10.0.2.15","10.0.2.7","TCP","60","2869  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4500","110.879797451","10.0.2.15","10.0.2.7","TCP","60","5678  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4501","110.879797659","10.0.2.15","10.0.2.7","TCP","60","2605  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4502","110.881186026","10.0.2.7","10.0.2.15","TCP","58","47639  >  5555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4503","110.881294540","10.0.2.7","10.0.2.15","TCP","58","47639  >  722 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4504","110.881378802","10.0.2.15","10.0.2.7","TCP","60","5555  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4505","110.881482036","10.0.2.15","10.0.2.7","TCP","60","722  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4506","110.881516321","10.0.2.7","10.0.2.15","TCP","58","47639  >  2260 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4507","110.881549399","10.0.2.7","10.0.2.15","TCP","58","47639  >  12000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4508","110.881704151","10.0.2.15","10.0.2.7","TCP","60","2260  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4509","110.881751621","10.0.2.7","10.0.2.15","TCP","58","47639  >  8254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4510","110.881781606","10.0.2.7","10.0.2.15","TCP","58","47639  >  6004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4511","110.881881860","10.0.2.15","10.0.2.7","TCP","60","12000  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4512","110.881927502","10.0.2.7","10.0.2.15","TCP","58","47639  >  30718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4513","110.881957730","10.0.2.7","10.0.2.15","TCP","58","47639  >  5631 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4514","110.882064182","10.0.2.15","10.0.2.7","TCP","60","8254  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4515","110.882111171","10.0.2.7","10.0.2.15","TCP","58","47639  >  3269 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4516","110.882141083","10.0.2.7","10.0.2.15","TCP","58","47639  >  41511 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4517","110.882238548","10.0.2.15","10.0.2.7","TCP","60","6004  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4518","110.882238781","10.0.2.15","10.0.2.7","TCP","60","30718  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4519","110.882291781","10.0.2.7","10.0.2.15","TCP","58","47639  >  10001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4520","110.882321538","10.0.2.7","10.0.2.15","TCP","58","47639  >  9502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4521","110.882399557","10.0.2.15","10.0.2.7","TCP","60","5631  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4522","110.882471886","10.0.2.15","10.0.2.7","TCP","60","3269  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4523","110.882472083","10.0.2.15","10.0.2.7","TCP","60","41511  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4524","110.882520922","10.0.2.7","10.0.2.15","TCP","58","47639  >  2382 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4525","110.882551017","10.0.2.7","10.0.2.15","TCP","58","47639  >  1052 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4526","110.882682711","10.0.2.15","10.0.2.7","TCP","60","10001  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4527","110.882682940","10.0.2.15","10.0.2.7","TCP","60","9502  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4528","110.882736264","10.0.2.7","10.0.2.15","TCP","58","47639  >  2251 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4529","110.882766869","10.0.2.7","10.0.2.15","TCP","58","47639  >  687 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4530","110.882866814","10.0.2.15","10.0.2.7","TCP","60","2382  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4531","110.882867047","10.0.2.15","10.0.2.7","TCP","60","1052  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4532","110.882918600","10.0.2.7","10.0.2.15","TCP","58","47639  >  81 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4533","110.882948542","10.0.2.7","10.0.2.15","TCP","58","47639  >  49165 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4534","110.883037778","10.0.2.15","10.0.2.7","TCP","60","2251  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4535","110.883085541","10.0.2.7","10.0.2.15","TCP","58","47639  >  10215 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4536","110.883115426","10.0.2.7","10.0.2.15","TCP","58","47639  >  8084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4537","110.883212218","10.0.2.15","10.0.2.7","TCP","60","687  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4538","110.883212447","10.0.2.15","10.0.2.7","TCP","60","81  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4539","110.883315739","10.0.2.15","10.0.2.7","TCP","60","49165  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4540","110.883358149","10.0.2.7","10.0.2.15","TCP","58","47639  >  5080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4541","110.883453325","10.0.2.15","10.0.2.7","TCP","60","10215  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4542","110.883453566","10.0.2.15","10.0.2.7","TCP","60","8084  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4543","110.883506122","10.0.2.7","10.0.2.15","TCP","58","47639  >  8010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4544","110.883535683","10.0.2.7","10.0.2.15","TCP","58","47639  >  1443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4545","110.883622242","10.0.2.15","10.0.2.7","TCP","60","5080  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4546","110.883670191","10.0.2.7","10.0.2.15","TCP","58","47639  >  1031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4547","110.883699639","10.0.2.7","10.0.2.15","TCP","58","47639  >  1719 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4548","110.883821568","10.0.2.15","10.0.2.7","TCP","60","8010  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4549","110.883821773","10.0.2.15","10.0.2.7","TCP","60","1443  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4550","110.883886022","10.0.2.7","10.0.2.15","TCP","58","47639  >  8083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4551","110.883916022","10.0.2.7","10.0.2.15","TCP","58","47639  >  15004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4552","110.884004882","10.0.2.15","10.0.2.7","TCP","60","1031  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4553","110.884005115","10.0.2.15","10.0.2.7","TCP","60","1719  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4554","110.884056954","10.0.2.7","10.0.2.15","TCP","58","47639  >  306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4555","110.884087700","10.0.2.7","10.0.2.15","TCP","58","47639  >  1328 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4556","110.884179327","10.0.2.15","10.0.2.7","TCP","60","8083  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4557","110.884280104","10.0.2.15","10.0.2.7","TCP","60","15004  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4558","110.884326249","10.0.2.7","10.0.2.15","TCP","58","47639  >  7100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4559","110.884421680","10.0.2.15","10.0.2.7","TCP","60","306  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4560","110.884613186","10.0.2.15","10.0.2.7","TCP","60","1328  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4561","110.884613425","10.0.2.15","10.0.2.7","TCP","60","7100  >  47639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4562","111.407489637","10.0.2.7","10.0.2.15","TCP","74","36100  >  2222 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3805415621 TSecr=0 WS=256"
"4563","111.407914937","10.0.2.15","10.0.2.7","TCP","74","2222  >  36100 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1050111394 TSecr=3805415621 WS=256"
"4564","111.407957564","10.0.2.7","10.0.2.15","TCP","66","36100  >  2222 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3805415622 TSecr=1050111394"
"4565","111.410414161","10.0.2.15","10.0.2.7","SSHv2","106","Client: Protocol (SSH-2.0-OpenSSH_9.2p1 Debian-2+deb12u3)"
"4566","111.410439526","10.0.2.7","10.0.2.15","TCP","66","36100  >  2222 [ACK] Seq=1 Ack=41 Win=64256 Len=0 TSval=3805415624 TSecr=1050111397"
"4567","111.423283427","10.0.2.7","10.0.2.15","TCP","66","36100  >  2222 [FIN, ACK] Seq=1 Ack=41 Win=64256 Len=0 TSval=3805415637 TSecr=1050111397"
"4568","111.424111320","10.0.2.15","10.0.2.7","TCP","66","2222  >  36100 [FIN, ACK] Seq=41 Ack=2 Win=65280 Len=0 TSval=1050111411 TSecr=3805415637"
"4569","111.424137784","10.0.2.7","10.0.2.15","TCP","66","36100  >  2222 [ACK] Seq=2 Ack=42 Win=64256 Len=0 TSval=3805415638 TSecr=1050111411"
"4570","115.455883744","PCSSystemtec_a0:2b:f3","52:54:00:12:35:00","ARP","42","Who has 10.0.2.1? Tell 10.0.2.7"
"4571","115.456488693","52:54:00:12:35:00","PCSSystemtec_a0:2b:f3","ARP","60","10.0.2.1 is at 52:54:00:12:35:00"
"4572","129.264247634","PCSSystemtec_a0:2b:f3","Broadcast","ARP","42","Who has 10.0.2.15? Tell 10.0.2.7"
"4573","129.264693311","PCSSystemtec_83:29:c7","PCSSystemtec_a0:2b:f3","ARP","60","10.0.2.15 is at 08:00:27:83:29:c7"
"4574","129.452941503","10.0.2.7","192.168.1.1","DNS","82","Standard query 0xe6ef PTR 15.2.0.10.in-addr.arpa"
"4575","129.463757208","192.168.1.1","10.0.2.7","DNS","82","Standard query response 0xe6ef No such name PTR 15.2.0.10.in-addr.arpa"
"4576","129.962788090","10.0.2.7","10.0.2.15","TCP","58","45406  >  139 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4577","129.962939885","10.0.2.7","10.0.2.15","TCP","58","45406  >  8888 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4578","129.963031942","10.0.2.7","10.0.2.15","TCP","58","45406  >  3389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4579","129.963128495","10.0.2.7","10.0.2.15","TCP","58","45406  >  1720 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4580","129.963234574","10.0.2.7","10.0.2.15","TCP","58","45406  >  80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4581","129.963426717","10.0.2.7","10.0.2.15","TCP","58","45406  >  3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4582","129.963572939","10.0.2.7","10.0.2.15","TCP","58","45406  >  199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4583","129.963690174","10.0.2.7","10.0.2.15","TCP","58","45406  >  21 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4584","129.963788074","10.0.2.7","10.0.2.15","TCP","58","45406  >  1025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
